hsa-miR-128	9917.62891332942	4.71633172368893	0.119683669897064	39.406643594279	0	0
hsa-miR-378a-3p	12118.3791400917	-6.24726299806886	0.0976531467482691	-63.974006021261	0	0
hsa-miR-499a-5p	7258.37101603734	-7.02140803394414	0.0795672053147727	-88.2450000118393	0	0
hsa-miR-133a	4807.46268331738	-7.94051532146109	0.164990103563687	-48.1272218754382	0	0
hsa-miR-378d	928.952466643688	-6.26904117909362	0.156871555873337	-39.9628928532807	0	0
hsa-miR-10a-5p	1351.09688834529	-4.83155660082977	0.134617791396162	-35.8909216287105	4.23260654259909e-282	5.29781252248653e-280
hsa-miR-27a-3p	3378.48621223167	-2.58413939347726	0.0720962111925046	-35.84292920161	2.37004683049346e-281	2.54272167100084e-279
hsa-miR-199b-3p	2763.66093851218	-3.62341086363346	0.105188843564859	-34.4467221126857	5.04171264778319e-260	4.73290774810647e-258
hsa-miR-199a-5p	1286.00203967792	-3.3895692297416	0.101773793738082	-33.3049315078572	3.27575992816271e-243	2.73343967338911e-241
hsa-miR-1	57974.743854955	-7.68940057253567	0.237399749088872	-32.3900956174014	3.78418060241139e-230	2.84191963241095e-228
hsa-miR-181b-5p	663.370690669153	2.97120149063975	0.0928520800233208	31.9992992067976	1.11516946496895e-224	7.6135660744698e-223
hsa-miR-199b-5p	311.344840338197	-4.57612088930059	0.144146680311182	-31.7462801045554	3.57368979858222e-221	2.23653419894604e-219
hsa-miR-10b-5p	922.093649777398	-4.87942086752034	0.157293362240035	-31.0211492591416	2.79576816893674e-211	1.61509376528576e-209
hsa-miR-22-3p	9650.94014652785	-2.71061399170058	0.0902265484513926	-30.0423105862334	2.75146282939147e-198	1.47596327490928e-196
hsa-miR-23b-3p	2174.61547194276	-2.12751969900021	0.0726710492030596	-29.2760283817485	2.09458371190386e-188	1.0486882450932e-186
hsa-miR-219-2-3p	687.459643790729	6.58695757396773	0.22925083154195	28.7325351435525	1.49718222895039e-181	7.02739908713591e-180
hsa-miR-411-5p	363.171330238987	3.64503532582833	0.127220097839405	28.6514111192526	1.53945528982148e-180	6.80077013327021e-179
hsa-miR-124-3p	841.174297610349	7.51320357248909	0.264052767611239	28.4534172485958	4.42105776161928e-178	1.8445635438756e-176
hsa-miR-378c	298.581280391662	-6.23733340061727	0.219707957315485	-28.3892011779114	2.74876731855255e-177	1.08648645064893e-175
hsa-miR-486-5p	528.443395475089	-3.04135441330531	0.108884287197286	-27.9319862543135	1.09120364971924e-171	4.09746970469573e-170
hsa-miR-338-5p	362.120063854215	5.27064960168942	0.194865443410024	27.0476360993326	4.07201292103998e-161	1.45622938271477e-159
hsa-miR-379-5p	372.147840143834	3.96591966348717	0.151565389222887	26.1663938173578	6.4143895717609e-151	2.18963934926929e-149
hsa-miR-24-3p	2745.51788230996	-2.70418973710503	0.103584531350451	-26.1061154773788	3.10715773375316e-150	1.01455454697766e-148
hsa-miR-23a-3p	627.583914996607	-2.60161008914914	0.100036720334708	-26.0065511988452	4.17541301833611e-149	1.30655632365434e-147
hsa-miR-133b	308.93943939947	-7.51884999236597	0.294492390750602	-25.531559485126	8.80001672746866e-144	2.64352502493159e-142
hsa-miR-3529-3p	1060.03267986253	4.78045394922494	0.18938656369876	25.2417798594665	1.39421633829692e-140	4.02714026946533e-139
hsa-miR-145-3p	405.775658408734	-2.62001927975838	0.103930301762284	-25.209387785201	3.16047258623393e-140	8.79079597133957e-139
hsa-miR-9-5p	17386.7969909675	7.3456251095255	0.292028358466178	25.1538074867351	1.2839451179842e-139	3.44372422716476e-138
hsa-miR-30d-5p	9064.05345506109	-2.176891093122	0.0877343862421893	-24.8122906691651	6.60574873632333e-136	1.71066113826856e-134
hsa-miR-30e-5p	2333.39326876865	-1.52100744448256	0.0630689988640841	-24.1165623662488	1.67564721503176e-128	4.19470352829617e-127
hsa-miR-490-3p	138.045985986118	-3.67962990474094	0.153418096155331	-23.9843277745765	4.0527455336327e-127	9.81810288954244e-126
hsa-miR-143-3p	40879.3013091746	-2.65363894146511	0.113692655379034	-23.3404605831245	1.72263322587854e-120	4.0428048519837e-119
hsa-miR-2964a-5p	284.565073660286	6.4403132877344	0.280909418577902	22.9266548638289	2.51968552434195e-116	5.73419342054788e-115
hsa-miR-126-3p	15033.6543615373	-2.26094797639809	0.0987404499364501	-22.8978901539668	4.87660686326386e-116	1.07715639832681e-114
hsa-miR-181a-5p	3760.20037663555	2.36297613283415	0.104028318439691	22.7147392967238	3.2036017794361e-114	6.87401410387575e-113
hsa-miR-370	250.536585564002	4.35267758178882	0.196336711831643	22.1694533904653	6.77278377641358e-109	1.41287794891294e-107
hsa-miR-769-5p	217.383660622105	3.44714331542728	0.157111077143928	21.9408037809415	1.06011621355494e-106	2.15174939562097e-105
hsa-miR-3074-5p	2153.6294410166	-1.75756312954618	0.0801532669968291	-21.9275295368274	1.41926724799083e-106	2.80492027168714e-105
hsa-miR-129-5p	376.948437462428	6.90331387505518	0.316319048036153	21.8238955823684	1.37621920559315e-105	2.65010416256526e-104
hsa-miR-208b	293.699646467941	-8.76981727175985	0.410490617791687	-21.3642331679559	2.87535571679935e-101	5.39848035829077e-100
hsa-miR-92b-3p	229.594320252498	3.41351828658202	0.16175094643585	21.1035444416136	7.37919781137741e-99	1.35165306252303e-97
hsa-miR-340-5p	1411.21996035482	1.99434132769283	0.0967177480432814	20.62022088025	1.80731518936252e-94	3.23165168383631e-93
hsa-miR-143-5p	178.582375216007	-2.89444556578037	0.14200070452839	-20.3833183461544	2.35159641006763e-92	4.10709047432741e-91
